menu_item_id,restaurant_id,item_name,cuisine,veg_nonveg,price,is_available
1529,179,Litti Chokha,North Indian,Veg,150,Yes
1530,179,Chicken Pizza,Italian,Non-Veg,120,Yes
1531,179,Veg Biryani,Biryani,Veg,500,Yes
1532,179,Margherita Pizza,Italian,Veg,180,Yes
1533,179,Prawn Masala,Seafood,Non-Veg,180,Yes
1534,179,Paneer Tikka,North Indian,Veg,120,Yes
1535,179,Rajma Rice,North Indian,Veg,150,Yes
1536,179,Chicken Biryani,Biryani,Non-Veg,150,Yes
1537,179,Rasmalai,Desserts,Veg,220,Yes
1538,179,Veg Burger,Fast Food,Veg,400,No
1539,179,Hyderabadi Biryani,Hyderabadi,Non-Veg,300,Yes
1540,180,Fish Moilee,Kerala,Non-Veg,450,No
1541,180,Gulab Jamun,Desserts,Veg,100,Yes
1542,180,Veg Biryani,Biryani,Veg,120,Yes
1543,180,Chole Bhature,North Indian,Veg,300,Yes
1544,180,Prawn Masala,Seafood,Non-Veg,500,Yes
1545,180,Margherita Pizza,Italian,Veg,120,Yes
1546,180,Paneer Tikka,North Indian,Veg,250,Yes
1547,180,Chicken Biryani,Biryani,Non-Veg,120,Yes
1548,180,Vada Pav,Street Food,Veg,180,Yes
1549,180,Chicken Manchurian,Chinese,Non-Veg,100,Yes
1550,180,Litti Chokha,North Indian,Veg,500,No
1551,180,Paratha,North Indian,Veg,500,Yes
1552,181,Masala Dosa,South Indian,Veg,200,No
1553,181,Chicken Manchurian,Chinese,Non-Veg,220,Yes
1554,181,Paratha,North Indian,Veg,500,No
1555,181,Chicken Biryani,Biryani,Non-Veg,150,Yes
1556,181,Hyderabadi Biryani,Hyderabadi,Non-Veg,150,Yes
1557,181,Rasmalai,Desserts,Veg,80,No
1558,181,Chole Bhature,North Indian,Veg,180,Yes
1559,181,Chicken Pizza,Italian,Non-Veg,350,No
1560,181,Thali,South Indian,Veg,100,Yes
1561,181,Fish Curry,Seafood,Non-Veg,120,Yes
1562,182,Veg Biryani,Biryani,Veg,100,Yes
1563,182,Pav Bhaji,Street Food,Veg,150,Yes
1564,182,Mutton Rogan Josh,Mughlai,Non-Veg,80,No
1565,182,Paneer Tikka,North Indian,Veg,300,No
1566,182,Chicken Biryani,Biryani,Non-Veg,350,Yes
1567,182,Paratha,North Indian,Veg,220,Yes
1568,182,Dal Makhani,North Indian,Veg,220,Yes
1569,183,Vada Pav,Street Food,Veg,120,Yes
1570,183,Idli Sambar,South Indian,Veg,180,No
1571,183,Pani Puri,Street Food,Veg,400,Yes
1572,183,Thali,South Indian,Veg,400,No
1573,183,Hyderabadi Biryani,Hyderabadi,Non-Veg,300,Yes
1574,183,Chicken Burger,Fast Food,Non-Veg,280,Yes
1575,183,Chicken Manchurian,Chinese,Non-Veg,220,No
1576,183,Mutton Rogan Josh,Mughlai,Non-Veg,300,Yes
1577,183,Chicken Biryani,Biryani,Non-Veg,280,Yes
1578,183,Butter Chicken,North Indian,Non-Veg,80,Yes
1579,184,Veg Biryani,Biryani,Veg,150,Yes
1580,184,Gulab Jamun,Desserts,Veg,200,Yes
1581,184,Chicken Burger,Fast Food,Non-Veg,120,Yes
1582,184,Paratha,North Indian,Veg,250,Yes
1583,184,Rajma Rice,North Indian,Veg,250,Yes
1584,184,Vada Pav,Street Food,Veg,220,No
1585,184,Chicken Pizza,Italian,Non-Veg,120,Yes
1586,184,Hakka Noodles,Chinese,Veg,220,Yes
1587,184,Pav Bhaji,Street Food,Veg,80,Yes
1588,184,Margherita Pizza,Italian,Veg,220,Yes
1589,185,Butter Chicken,North Indian,Non-Veg,350,No
1590,185,Veg Burger,Fast Food,Veg,500,Yes
1591,185,Paneer Tikka,North Indian,Veg,180,Yes
1592,185,Chicken Biryani,Biryani,Non-Veg,450,No
1593,185,Mutton Rogan Josh,Mughlai,Non-Veg,450,Yes
1594,185,Chicken Burger,Fast Food,Non-Veg,80,Yes
1595,185,Chicken Tikka,Mughlai,Non-Veg,350,No
1596,185,Veg Biryani,Biryani,Veg,220,Yes
1597,185,Dal Makhani,North Indian,Veg,350,Yes
1598,185,Pani Puri,Street Food,Veg,450,Yes
1599,185,Margherita Pizza,Italian,Veg,250,Yes
1600,185,Fish Curry,Seafood,Non-Veg,280,Yes
1601,186,Chicken Manchurian,Chinese,Non-Veg,400,Yes
1602,186,Chicken Pizza,Italian,Non-Veg,100,Yes
1603,186,Idli Sambar,South Indian,Veg,500,Yes
1604,186,Chole Bhature,North Indian,Veg,120,Yes
1605,186,Fish Curry,Seafood,Non-Veg,120,Yes
1606,187,Idli Sambar,South Indian,Veg,250,Yes
1607,187,Prawn Masala,Seafood,Non-Veg,500,Yes
1608,187,Masala Dosa,South Indian,Veg,280,Yes
1609,187,Mutton Rogan Josh,Mughlai,Non-Veg,200,Yes
1610,187,Butter Chicken,North Indian,Non-Veg,80,Yes
1611,187,Thali,South Indian,Veg,180,Yes
1612,187,Chicken Tikka,Mughlai,Non-Veg,80,Yes
1613,188,Rasmalai,Desserts,Veg,150,Yes
1614,188,Appam Stew,Kerala,Veg,450,No
1615,188,Veg Biryani,Biryani,Veg,120,Yes
1616,188,Dal Makhani,North Indian,Veg,450,Yes
1617,188,Pav Bhaji,Street Food,Veg,500,Yes
1618,188,Litti Chokha,North Indian,Veg,450,No
1619,188,Paratha,North Indian,Veg,180,Yes
1620,188,Hyderabadi Biryani,Hyderabadi,Non-Veg,350,Yes
1621,188,Fish Moilee,Kerala,Non-Veg,250,Yes
1622,188,Thali,South Indian,Veg,300,No
1623,188,Butter Chicken,North Indian,Non-Veg,280,Yes
1624,188,Vada Pav,Street Food,Veg,80,Yes
1625,189,Litti Chokha,North Indian,Veg,100,Yes
1626,189,Chicken Biryani,Biryani,Non-Veg,500,Yes
1627,189,Butter Chicken,North Indian,Non-Veg,150,Yes
1628,189,Thali,South Indian,Veg,100,Yes
1629,189,Mutton Rogan Josh,Mughlai,Non-Veg,500,Yes
1630,190,Pani Puri,Street Food,Veg,220,No
1631,190,Chicken Burger,Fast Food,Non-Veg,180,Yes
1632,190,Chicken Tikka,Mughlai,Non-Veg,280,Yes
1633,190,Mutton Rogan Josh,Mughlai,Non-Veg,120,Yes
1634,190,Chicken Manchurian,Chinese,Non-Veg,350,Yes
1635,190,Prawn Masala,Seafood,Non-Veg,80,No
1636,191,Hyderabadi Biryani,Hyderabadi,Non-Veg,150,No
1637,191,Pav Bhaji,Street Food,Veg,280,Yes
1638,191,Chicken Manchurian,Chinese,Non-Veg,350,Yes
1639,191,Prawn Masala,Seafood,Non-Veg,100,Yes
1640,191,Chicken Burger,Fast Food,Non-Veg,500,No
1641,191,Paratha,North Indian,Veg,180,Yes
1642,191,Butter Chicken,North Indian,Non-Veg,500,No
1643,191,Veg Burger,Fast Food,Veg,300,Yes
1644,192,Fish Moilee,Kerala,Non-Veg,400,Yes
1645,192,Vada Pav,Street Food,Veg,280,Yes
1646,192,Prawn Masala,Seafood,Non-Veg,120,Yes
1647,192,Thali,South Indian,Veg,500,No
1648,192,Pav Bhaji,Street Food,Veg,300,No
1649,192,Chicken Manchurian,Chinese,Non-Veg,300,Yes
1650,192,Appam Stew,Kerala,Veg,400,Yes
1651,192,Gulab Jamun,Desserts,Veg,200,Yes
1652,192,Paratha,North Indian,Veg,280,No
1653,192,Mutton Rogan Josh,Mughlai,Non-Veg,80,No
1654,193,Rajma Rice,North Indian,Veg,150,Yes
1655,193,Paneer Tikka,North Indian,Veg,250,Yes
1656,193,Margherita Pizza,Italian,Veg,200,No
1657,193,Vada Pav,Street Food,Veg,80,Yes
1658,193,Chicken Pizza,Italian,Non-Veg,220,Yes
1659,193,Hakka Noodles,Chinese,Veg,120,No
1660,194,Chicken Biryani,Biryani,Non-Veg,200,Yes
1661,194,Dal Makhani,North Indian,Veg,350,Yes
1662,194,Chicken Pizza,Italian,Non-Veg,280,Yes
1663,194,Veg Burger,Fast Food,Veg,150,No
1664,194,Prawn Masala,Seafood,Non-Veg,400,No
1665,194,Pani Puri,Street Food,Veg,300,Yes
1666,194,Mutton Rogan Josh,Mughlai,Non-Veg,350,No
1667,194,Gulab Jamun,Desserts,Veg,180,Yes
1668,194,Appam Stew,Kerala,Veg,180,No
1669,194,Paneer Tikka,North Indian,Veg,450,No
1670,194,Masala Dosa,South Indian,Veg,500,Yes
1671,195,Appam Stew,Kerala,Veg,180,Yes
1672,195,Thali,South Indian,Veg,150,Yes
1673,195,Pani Puri,Street Food,Veg,280,Yes
1674,195,Butter Chicken,North Indian,Non-Veg,450,Yes
1675,195,Prawn Masala,Seafood,Non-Veg,180,Yes
1676,195,Mutton Rogan Josh,Mughlai,Non-Veg,250,Yes
1677,195,Veg Burger,Fast Food,Veg,180,Yes
1678,195,Idli Sambar,South Indian,Veg,400,Yes
1679,195,Dal Makhani,North Indian,Veg,200,Yes
1680,195,Masala Dosa,South Indian,Veg,500,No
1681,196,Vada Pav,Street Food,Veg,500,Yes
1682,196,Prawn Masala,Seafood,Non-Veg,220,Yes
1683,196,Pani Puri,Street Food,Veg,500,No
1684,196,Litti Chokha,North Indian,Veg,300,No
1685,196,Hakka Noodles,Chinese,Veg,80,Yes
1686,196,Mutton Rogan Josh,Mughlai,Non-Veg,180,Yes
1687,197,Hakka Noodles,Chinese,Veg,350,Yes
1688,197,Paneer Tikka,North Indian,Veg,200,Yes
1689,197,Dal Makhani,North Indian,Veg,150,Yes
1690,197,Hyderabadi Biryani,Hyderabadi,Non-Veg,200,Yes
1691,197,Chole Bhature,North Indian,Veg,280,No
1692,197,Litti Chokha,North Indian,Veg,150,Yes
1693,197,Veg Burger,Fast Food,Veg,180,Yes
1694,197,Masala Dosa,South Indian,Veg,500,Yes
1695,197,Rasmalai,Desserts,Veg,300,No
1696,197,Vada Pav,Street Food,Veg,220,Yes
1697,198,Hakka Noodles,Chinese,Veg,300,Yes
1698,198,Idli Sambar,South Indian,Veg,500,Yes
1699,198,Veg Biryani,Biryani,Veg,80,Yes
1700,198,Chicken Manchurian,Chinese,Non-Veg,100,No
1701,198,Mutton Rogan Josh,Mughlai,Non-Veg,250,Yes
1702,198,Thali,South Indian,Veg,100,Yes
1703,199,Gulab Jamun,Desserts,Veg,220,Yes
1704,199,Idli Sambar,South Indian,Veg,120,Yes
1705,199,Margherita Pizza,Italian,Veg,450,Yes
1706,199,Litti Chokha,North Indian,Veg,150,Yes
1707,199,Rasmalai,Desserts,Veg,500,Yes
1708,199,Chole Bhature,North Indian,Veg,300,Yes
1709,199,Chicken Manchurian,Chinese,Non-Veg,280,Yes
1710,199,Butter Chicken,North Indian,Non-Veg,180,Yes
1711,200,Idli Sambar,South Indian,Veg,350,Yes
1712,200,Masala Dosa,South Indian,Veg,100,Yes
1713,200,Paneer Tikka,North Indian,Veg,350,Yes
1714,200,Chicken Pizza,Italian,Non-Veg,150,Yes
1715,200,Veg Biryani,Biryani,Veg,300,Yes
1716,201,Rasmalai,Desserts,Veg,220,Yes
1717,201,Chicken Manchurian,Chinese,Non-Veg,220,Yes
1718,201,Chicken Biryani,Biryani,Non-Veg,120,Yes
1719,201,Pani Puri,Street Food,Veg,220,Yes
1720,201,Paneer Tikka,North Indian,Veg,400,No
1721,201,Butter Chicken,North Indian,Non-Veg,100,Yes
1722,201,Appam Stew,Kerala,Veg,200,Yes
1723,201,Chicken Burger,Fast Food,Non-Veg,80,No
1724,201,Hyderabadi Biryani,Hyderabadi,Non-Veg,300,Yes
1725,201,Idli Sambar,South Indian,Veg,150,Yes
1726,201,Gulab Jamun,Desserts,Veg,180,Yes
1727,201,Vada Pav,Street Food,Veg,400,Yes
1728,202,Rajma Rice,North Indian,Veg,250,Yes
1729,202,Dal Makhani,North Indian,Veg,180,Yes
1730,202,Chicken Biryani,Biryani,Non-Veg,220,Yes
1731,202,Margherita Pizza,Italian,Veg,250,Yes
1732,202,Chicken Burger,Fast Food,Non-Veg,500,Yes
1733,202,Appam Stew,Kerala,Veg,250,Yes
1734,202,Hakka Noodles,Chinese,Veg,450,Yes
1735,203,Hyderabadi Biryani,Hyderabadi,Non-Veg,250,No
1736,203,Pav Bhaji,Street Food,Veg,220,No
1737,203,Chole Bhature,North Indian,Veg,400,No
1738,203,Veg Burger,Fast Food,Veg,200,Yes
1739,203,Rasmalai,Desserts,Veg,200,Yes
1740,203,Paratha,North Indian,Veg,350,No
1741,203,Veg Biryani,Biryani,Veg,350,No
1742,203,Chicken Biryani,Biryani,Non-Veg,100,Yes
1743,203,Fish Moilee,Kerala,Non-Veg,80,Yes
1744,204,Fish Moilee,Kerala,Non-Veg,80,No
1745,204,Paratha,North Indian,Veg,350,Yes
1746,204,Chicken Burger,Fast Food,Non-Veg,450,Yes
1747,204,Vada Pav,Street Food,Veg,120,Yes
1748,204,Chicken Manchurian,Chinese,Non-Veg,150,Yes
1749,204,Prawn Masala,Seafood,Non-Veg,350,Yes
1750,205,Chicken Manchurian,Chinese,Non-Veg,150,Yes
1751,205,Chicken Burger,Fast Food,Non-Veg,150,Yes
1752,205,Prawn Masala,Seafood,Non-Veg,120,Yes
1753,205,Veg Burger,Fast Food,Veg,350,No
1754,205,Hakka Noodles,Chinese,Veg,100,Yes
1755,205,Butter Chicken,North Indian,Non-Veg,300,Yes
1756,205,Margherita Pizza,Italian,Veg,100,Yes
1757,205,Thali,South Indian,Veg,220,Yes
1758,205,Pani Puri,Street Food,Veg,350,Yes
1759,205,Paratha,North Indian,Veg,220,Yes
1760,205,Chicken Pizza,Italian,Non-Veg,250,Yes
1761,206,Mutton Rogan Josh,Mughlai,Non-Veg,80,Yes
1762,206,Litti Chokha,North Indian,Veg,80,Yes
1763,206,Masala Dosa,South Indian,Veg,250,Yes
1764,206,Rasmalai,Desserts,Veg,450,Yes
1765,206,Pani Puri,Street Food,Veg,300,Yes
1766,206,Chole Bhature,North Indian,Veg,500,Yes
1767,207,Chole Bhature,North Indian,Veg,350,No
1768,207,Masala Dosa,South Indian,Veg,220,Yes
1769,207,Chicken Tikka,Mughlai,Non-Veg,120,No
1770,207,Chicken Pizza,Italian,Non-Veg,450,Yes
1771,207,Pav Bhaji,Street Food,Veg,100,No
1772,207,Rasmalai,Desserts,Veg,350,Yes
1773,208,Chicken Pizza,Italian,Non-Veg,350,Yes
1774,208,Vada Pav,Street Food,Veg,500,No
1775,208,Gulab Jamun,Desserts,Veg,450,Yes
1776,208,Chicken Biryani,Biryani,Non-Veg,120,No
1777,208,Thali,South Indian,Veg,220,Yes
1778,208,Chole Bhature,North Indian,Veg,120,No
1779,208,Fish Curry,Seafood,Non-Veg,250,Yes
1780,208,Masala Dosa,South Indian,Veg,500,Yes
1781,208,Paneer Tikka,North Indian,Veg,100,Yes
1782,208,Veg Biryani,Biryani,Veg,250,Yes
1783,208,Chicken Burger,Fast Food,Non-Veg,180,Yes
1784,208,Chicken Tikka,Mughlai,Non-Veg,200,Yes
1785,209,Chicken Manchurian,Chinese,Non-Veg,250,No
1786,209,Fish Moilee,Kerala,Non-Veg,180,No
1787,209,Pav Bhaji,Street Food,Veg,280,Yes
1788,209,Veg Burger,Fast Food,Veg,300,No
1789,209,Margherita Pizza,Italian,Veg,120,Yes
1790,209,Vada Pav,Street Food,Veg,180,Yes
1791,209,Appam Stew,Kerala,Veg,400,Yes
1792,209,Rasmalai,Desserts,Veg,500,Yes
1793,210,Mutton Rogan Josh,Mughlai,Non-Veg,80,No
1794,210,Chicken Pizza,Italian,Non-Veg,300,Yes
1795,210,Chicken Burger,Fast Food,Non-Veg,300,No
1796,210,Masala Dosa,South Indian,Veg,200,No
1797,210,Vada Pav,Street Food,Veg,280,Yes
1798,211,Masala Dosa,South Indian,Veg,120,No
1799,211,Fish Moilee,Kerala,Non-Veg,220,No
1800,211,Veg Burger,Fast Food,Veg,120,Yes
1801,211,Paneer Tikka,North Indian,Veg,400,Yes
1802,211,Chicken Pizza,Italian,Non-Veg,400,Yes
1803,211,Hyderabadi Biryani,Hyderabadi,Non-Veg,300,No
1804,212,Chicken Tikka,Mughlai,Non-Veg,180,No
1805,212,Veg Burger,Fast Food,Veg,500,Yes
1806,212,Pani Puri,Street Food,Veg,80,Yes
1807,212,Masala Dosa,South Indian,Veg,120,Yes
1808,212,Chicken Biryani,Biryani,Non-Veg,180,No
1809,212,Fish Moilee,Kerala,Non-Veg,250,Yes
1810,212,Gulab Jamun,Desserts,Veg,180,Yes
1811,212,Veg Biryani,Biryani,Veg,250,No
1812,213,Pav Bhaji,Street Food,Veg,80,No
1813,213,Veg Biryani,Biryani,Veg,80,Yes
1814,213,Litti Chokha,North Indian,Veg,150,Yes
1815,213,Fish Curry,Seafood,Non-Veg,100,Yes
1816,213,Mutton Rogan Josh,Mughlai,Non-Veg,250,Yes
1817,213,Paratha,North Indian,Veg,450,Yes
1818,213,Chicken Burger,Fast Food,Non-Veg,150,No
1819,214,Paratha,North Indian,Veg,100,No
1820,214,Paneer Tikka,North Indian,Veg,250,No
1821,214,Gulab Jamun,Desserts,Veg,450,No
1822,214,Pani Puri,Street Food,Veg,80,No
1823,214,Fish Moilee,Kerala,Non-Veg,150,No
1824,214,Chicken Tikka,Mughlai,Non-Veg,350,Yes
1825,214,Vada Pav,Street Food,Veg,350,Yes
1826,215,Chole Bhature,North Indian,Veg,280,Yes
1827,215,Butter Chicken,North Indian,Non-Veg,120,No
1828,215,Veg Biryani,Biryani,Veg,500,Yes
1829,215,Chicken Biryani,Biryani,Non-Veg,450,Yes
1830,215,Masala Dosa,South Indian,Veg,150,Yes
1831,215,Appam Stew,Kerala,Veg,220,No
1832,215,Thali,South Indian,Veg,350,No
1833,215,Paneer Tikka,North Indian,Veg,80,Yes
1834,215,Veg Burger,Fast Food,Veg,400,No
1835,215,Fish Curry,Seafood,Non-Veg,250,Yes
1836,215,Mutton Rogan Josh,Mughlai,Non-Veg,400,Yes
1837,216,Butter Chicken,North Indian,Non-Veg,80,Yes
1838,216,Litti Chokha,North Indian,Veg,220,Yes
1839,216,Vada Pav,Street Food,Veg,300,Yes
1840,216,Chicken Burger,Fast Food,Non-Veg,100,Yes
1841,216,Veg Burger,Fast Food,Veg,120,Yes
1842,216,Chicken Tikka,Mughlai,Non-Veg,300,Yes
1843,216,Rasmalai,Desserts,Veg,450,Yes
1844,216,Mutton Rogan Josh,Mughlai,Non-Veg,300,Yes
1845,216,Chicken Pizza,Italian,Non-Veg,200,Yes
1846,216,Rajma Rice,North Indian,Veg,500,Yes
1847,216,Masala Dosa,South Indian,Veg,100,Yes
1848,217,Mutton Rogan Josh,Mughlai,Non-Veg,280,Yes
1849,217,Margherita Pizza,Italian,Veg,150,Yes
1850,217,Veg Biryani,Biryani,Veg,180,Yes
1851,217,Chicken Manchurian,Chinese,Non-Veg,350,Yes
1852,217,Pav Bhaji,Street Food,Veg,80,Yes
1853,217,Fish Curry,Seafood,Non-Veg,80,Yes
1854,217,Paratha,North Indian,Veg,150,Yes
1855,217,Rajma Rice,North Indian,Veg,200,No
1856,217,Chicken Burger,Fast Food,Non-Veg,220,Yes
1857,217,Paneer Tikka,North Indian,Veg,100,Yes
1858,218,Chole Bhature,North Indian,Veg,180,No
1859,218,Fish Curry,Seafood,Non-Veg,200,Yes
1860,218,Chicken Burger,Fast Food,Non-Veg,280,Yes
1861,218,Litti Chokha,North Indian,Veg,150,Yes
1862,218,Veg Biryani,Biryani,Veg,300,Yes
1863,218,Chicken Tikka,Mughlai,Non-Veg,100,No
1864,218,Thali,South Indian,Veg,280,Yes
1865,218,Fish Moilee,Kerala,Non-Veg,220,Yes
1866,218,Pani Puri,Street Food,Veg,250,Yes
1867,218,Chicken Manchurian,Chinese,Non-Veg,250,No
1868,219,Paneer Tikka,North Indian,Veg,300,Yes
1869,219,Chicken Biryani,Biryani,Non-Veg,250,Yes
1870,219,Rasmalai,Desserts,Veg,220,Yes
1871,219,Pani Puri,Street Food,Veg,100,Yes
1872,219,Masala Dosa,South Indian,Veg,280,No
1873,219,Hakka Noodles,Chinese,Veg,220,No
1874,219,Veg Burger,Fast Food,Veg,100,Yes
1875,219,Veg Biryani,Biryani,Veg,300,No
1876,219,Margherita Pizza,Italian,Veg,500,No
1877,220,Pav Bhaji,Street Food,Veg,500,Yes
1878,220,Gulab Jamun,Desserts,Veg,400,Yes
1879,220,Rajma Rice,North Indian,Veg,500,Yes
1880,220,Paratha,North Indian,Veg,200,Yes
1881,220,Fish Curry,Seafood,Non-Veg,200,Yes
1882,220,Chole Bhature,North Indian,Veg,180,Yes
1883,220,Veg Burger,Fast Food,Veg,350,Yes
1884,220,Hyderabadi Biryani,Hyderabadi,Non-Veg,300,Yes
1885,220,Idli Sambar,South Indian,Veg,220,Yes
1886,220,Chicken Pizza,Italian,Non-Veg,250,Yes
1887,220,Chicken Biryani,Biryani,Non-Veg,280,Yes
1888,220,Chicken Manchurian,Chinese,Non-Veg,150,Yes
1889,221,Dal Makhani,North Indian,Veg,180,Yes
1890,221,Gulab Jamun,Desserts,Veg,220,No
1891,221,Chicken Burger,Fast Food,Non-Veg,350,Yes
1892,221,Thali,South Indian,Veg,100,No
1893,221,Hyderabadi Biryani,Hyderabadi,Non-Veg,450,No
1894,221,Appam Stew,Kerala,Veg,200,Yes
1895,221,Fish Curry,Seafood,Non-Veg,100,Yes
1896,221,Idli Sambar,South Indian,Veg,280,Yes
1897,222,Chicken Pizza,Italian,Non-Veg,150,Yes
1898,222,Prawn Masala,Seafood,Non-Veg,500,No
1899,222,Chicken Manchurian,Chinese,Non-Veg,120,No
1900,222,Rasmalai,Desserts,Veg,450,No
1901,222,Chole Bhature,North Indian,Veg,220,Yes
1902,222,Butter Chicken,North Indian,Non-Veg,180,Yes
1903,222,Appam Stew,Kerala,Veg,100,Yes
1904,222,Hyderabadi Biryani,Hyderabadi,Non-Veg,450,Yes
1905,222,Masala Dosa,South Indian,Veg,120,Yes
1906,222,Fish Curry,Seafood,Non-Veg,120,Yes
1907,222,Vada Pav,Street Food,Veg,180,No
1908,223,Dal Makhani,North Indian,Veg,80,No
1909,223,Butter Chicken,North Indian,Non-Veg,120,Yes
1910,223,Appam Stew,Kerala,Veg,350,No
1911,223,Prawn Masala,Seafood,Non-Veg,450,Yes
1912,223,Hakka Noodles,Chinese,Veg,280,Yes
1913,223,Chole Bhature,North Indian,Veg,250,No
1914,224,Hakka Noodles,Chinese,Veg,350,No
1915,224,Rajma Rice,North Indian,Veg,150,Yes
1916,224,Hyderabadi Biryani,Hyderabadi,Non-Veg,450,Yes
1917,224,Veg Biryani,Biryani,Veg,80,No
1918,224,Fish Moilee,Kerala,Non-Veg,100,Yes
1919,224,Litti Chokha,North Indian,Veg,100,Yes
1920,224,Fish Curry,Seafood,Non-Veg,500,Yes
1921,224,Mutton Rogan Josh,Mughlai,Non-Veg,400,Yes
1922,224,Masala Dosa,South Indian,Veg,120,Yes
1923,224,Vada Pav,Street Food,Veg,180,Yes
1924,224,Veg Burger,Fast Food,Veg,250,Yes
1925,224,Chicken Manchurian,Chinese,Non-Veg,350,Yes
1926,225,Rajma Rice,North Indian,Veg,500,No
1927,225,Veg Burger,Fast Food,Veg,100,No
1928,225,Chicken Manchurian,Chinese,Non-Veg,100,No
1929,225,Fish Moilee,Kerala,Non-Veg,200,No
1930,225,Paratha,North Indian,Veg,200,No
1931,225,Thali,South Indian,Veg,220,No
1932,225,Hakka Noodles,Chinese,Veg,220,Yes
1933,225,Litti Chokha,North Indian,Veg,80,No
1934,225,Veg Biryani,Biryani,Veg,280,Yes
1935,225,Rasmalai,Desserts,Veg,150,Yes
1936,226,Butter Chicken,North Indian,Non-Veg,350,No
1937,226,Pani Puri,Street Food,Veg,350,Yes
1938,226,Rasmalai,Desserts,Veg,150,No
1939,226,Paratha,North Indian,Veg,300,Yes
1940,226,Pav Bhaji,Street Food,Veg,400,Yes
1941,226,Masala Dosa,South Indian,Veg,120,Yes
1942,226,Idli Sambar,South Indian,Veg,300,Yes
1943,226,Mutton Rogan Josh,Mughlai,Non-Veg,450,Yes
1944,226,Hyderabadi Biryani,Hyderabadi,Non-Veg,150,Yes
1945,227,Butter Chicken,North Indian,Non-Veg,450,Yes
1946,227,Pav Bhaji,Street Food,Veg,100,Yes
1947,227,Paratha,North Indian,Veg,80,Yes
1948,227,Mutton Rogan Josh,Mughlai,Non-Veg,80,Yes
1949,227,Chicken Manchurian,Chinese,Non-Veg,220,Yes
1950,227,Veg Burger,Fast Food,Veg,220,Yes
1951,227,Dal Makhani,North Indian,Veg,80,Yes
1952,227,Chicken Pizza,Italian,Non-Veg,120,No
1953,227,Paneer Tikka,North Indian,Veg,200,Yes
1954,227,Veg Biryani,Biryani,Veg,350,Yes
1955,227,Vada Pav,Street Food,Veg,500,No
1956,227,Appam Stew,Kerala,Veg,200,No
1957,228,Dal Makhani,North Indian,Veg,250,Yes
1958,228,Vada Pav,Street Food,Veg,300,Yes
1959,228,Mutton Rogan Josh,Mughlai,Non-Veg,100,Yes
1960,228,Fish Curry,Seafood,Non-Veg,300,No
1961,228,Fish Moilee,Kerala,Non-Veg,250,Yes
1962,228,Paratha,North Indian,Veg,500,Yes
1963,228,Chole Bhature,North Indian,Veg,220,Yes
1964,228,Pav Bhaji,Street Food,Veg,400,No
1965,229,Litti Chokha,North Indian,Veg,500,No
1966,229,Mutton Rogan Josh,Mughlai,Non-Veg,220,Yes
1967,229,Veg Burger,Fast Food,Veg,120,Yes
1968,229,Fish Moilee,Kerala,Non-Veg,180,No
1969,229,Dal Makhani,North Indian,Veg,280,Yes
1970,229,Masala Dosa,South Indian,Veg,180,Yes
1971,229,Butter Chicken,North Indian,Non-Veg,400,No
1972,229,Chole Bhature,North Indian,Veg,350,Yes
1973,229,Chicken Biryani,Biryani,Non-Veg,180,Yes
1974,229,Chicken Manchurian,Chinese,Non-Veg,80,Yes
1975,229,Hyderabadi Biryani,Hyderabadi,Non-Veg,400,Yes
1976,230,Prawn Masala,Seafood,Non-Veg,180,No
1977,230,Margherita Pizza,Italian,Veg,450,Yes
1978,230,Veg Burger,Fast Food,Veg,200,Yes
1979,230,Paneer Tikka,North Indian,Veg,300,Yes
1980,230,Chicken Biryani,Biryani,Non-Veg,280,Yes
1981,231,Chole Bhature,North Indian,Veg,350,Yes
1982,231,Fish Moilee,Kerala,Non-Veg,150,Yes
1983,231,Masala Dosa,South Indian,Veg,220,Yes
1984,231,Chicken Manchurian,Chinese,Non-Veg,220,Yes
1985,231,Veg Biryani,Biryani,Veg,450,Yes
1986,231,Margherita Pizza,Italian,Veg,100,Yes
1987,231,Chicken Burger,Fast Food,Non-Veg,80,Yes
1988,231,Pani Puri,Street Food,Veg,300,Yes
1989,231,Paneer Tikka,North Indian,Veg,280,Yes
1990,232,Prawn Masala,Seafood,Non-Veg,450,Yes
1991,232,Hakka Noodles,Chinese,Veg,500,Yes
1992,232,Fish Curry,Seafood,Non-Veg,120,Yes
1993,232,Veg Biryani,Biryani,Veg,200,Yes
1994,232,Rajma Rice,North Indian,Veg,100,Yes
1995,232,Butter Chicken,North Indian,Non-Veg,280,Yes
1996,233,Rasmalai,Desserts,Veg,180,Yes
1997,233,Rajma Rice,North Indian,Veg,350,No
1998,233,Dal Makhani,North Indian,Veg,220,No
1999,233,Paneer Tikka,North Indian,Veg,100,Yes
2000,233,Pani Puri,Street Food,Veg,450,No
2001,234,Idli Sambar,South Indian,Veg,280,Yes
2002,234,Prawn Masala,Seafood,Non-Veg,200,Yes
2003,234,Chicken Burger,Fast Food,Non-Veg,450,No
2004,234,Butter Chicken,North Indian,Non-Veg,400,Yes
2005,234,Fish Curry,Seafood,Non-Veg,450,No
2006,234,Chicken Biryani,Biryani,Non-Veg,500,Yes
2007,234,Masala Dosa,South Indian,Veg,500,Yes
2008,234,Rajma Rice,North Indian,Veg,400,Yes
