review_id,order_id,customer_id,restaurant_id,food_rating,delivery_rating,overall_rating,review_comment,review_date
1107,3368,427,21,4,4,2.4,One of my favourite restaurants.,2023-06-22
1108,3582,527,292,2,3,3.6,Portion size could be bigger.,2023-04-01
1109,2927,1658,249,4,2,2.2,One of my favourite restaurants.,2023-08-17
1110,994,968,316,1,5,3.8,Delivery was late but food was good.,2022-11-20
1111,2278,639,13,3,4,3.0,Loved the paneer dishes.,2022-05-09
1112,4957,257,360,1,4,3.7,One of my favourite restaurants.,2023-06-26
1113,4106,1035,423,4,4,2.6,Food was not as per menu description.,2023-02-23
1114,1751,1378,140,4,4,2.8,"Decent food, average service.",2022-07-20
1115,3169,863,64,5,4,4.7,Hygienic and tasty.,2022-06-03
1116,4278,1835,471,5,4,2.7,Great ambience and service.,2022-07-19
1117,756,851,230,3,2,2.6,Hygienic and tasty.,2022-11-22
1118,3468,1443,357,4,2,1.8,"Too oily, not recommended.",2022-10-29
1119,2476,500,28,1,5,3.3,"Amazing food, will order again!",2022-01-23
1120,325,1705,210,1,3,3.9,Food was not as per menu description.,2022-10-06
1121,368,753,120,5,4,2.5,Great ambience and service.,2023-02-04
1122,4466,1454,152,4,1,1.4,Loved the paneer dishes.,2023-08-19
1123,2274,1993,450,1,1,1.5,Restaurant staff was helpful.,2023-02-23
1124,3630,1438,487,1,5,5.0,"Good quality, reasonable price.",2023-11-11
1125,4219,1883,371,5,3,2.5,Food was not as per menu description.,2022-12-24
1126,4383,957,213,4,3,5.0,Great ambience and service.,2022-05-17
1127,1521,587,408,3,1,2.3,Loved the paneer dishes.,2023-10-08
1128,769,1514,357,5,3,2.3,Will definitely recommend to friends.,2022-08-05
1129,3585,371,229,1,4,4.8,"Amazing food, will order again!",2023-05-29
1130,1051,883,91,2,3,4.7,Delivery was late but food was good.,2022-02-06
1131,1980,1251,29,1,4,4.9,"Too oily, not recommended.",2022-10-07
1132,2084,1524,381,2,1,4.3,"Fast delivery, fresh food.",2022-05-19
1133,1792,1541,251,5,2,2.6,"Decent food, average service.",2022-06-26
1134,3372,518,201,4,2,1.1,"Very bad experience, food was cold.",2023-02-05
1135,2959,1999,373,2,5,4.3,Will definitely recommend to friends.,2022-06-02
1136,4328,1867,71,1,3,3.7,"Amazing food, will order again!",2022-01-11
1137,793,392,39,3,5,3.5,Portion size could be bigger.,2023-04-07
1138,3913,646,11,4,2,4.4,Loved the paneer dishes.,2023-01-01
1139,3739,169,111,1,4,2.8,"Too oily, not recommended.",2023-09-13
1140,1211,1279,485,1,2,3.7,Hygienic and tasty.,2022-06-10
1141,1926,419,5,1,2,3.0,"Too oily, not recommended.",2022-05-27
1142,3610,1379,295,1,4,3.6,Loved the paneer dishes.,2023-03-17
1143,3315,113,120,1,3,2.4,Great ambience and service.,2022-01-28
1144,3445,1390,239,2,5,2.5,Best biryani in the city!,2023-02-21
1145,2267,460,9,2,3,4.5,Will definitely recommend to friends.,2022-07-06
1146,4244,1007,229,3,3,2.0,Will definitely recommend to friends.,2023-08-24
1147,3142,294,198,2,5,2.6,One of my favourite restaurants.,2022-06-22
1148,1892,806,98,4,4,1.6,"Too oily, not recommended.",2022-08-03
1149,3244,933,254,4,3,1.3,Excellent taste and packaging.,2023-02-25
1150,435,1150,500,2,3,4.4,Hygienic and tasty.,2023-07-14
1151,3927,630,3,1,1,1.5,Restaurant staff was helpful.,2022-11-22
1152,4256,1956,480,5,3,4.3,Value for money.,2022-06-24
1153,3002,545,461,5,3,3.6,Value for money.,2023-01-14
1154,4859,646,279,5,5,4.5,Restaurant staff was helpful.,2023-01-06
1155,4345,1531,405,5,4,4.1,Best biryani in the city!,2023-09-02
1156,4036,1382,9,3,2,4.9,Great ambience and service.,2023-10-19
1157,2178,706,442,3,1,2.9,Great ambience and service.,2022-05-16
1158,4477,37,133,1,4,2.0,Disappointed with the quality.,2022-10-15
1159,4653,375,252,4,1,2.4,Delivery was late but food was good.,2022-04-23
1160,1652,999,249,2,3,3.0,"Decent food, average service.",2022-06-06
1161,982,322,324,4,3,4.1,"Amazing food, will order again!",2022-08-12
1162,3260,1910,198,2,5,3.9,Food was not as per menu description.,2023-05-29
1163,2310,1156,399,4,1,1.9,Excellent taste and packaging.,2022-12-10
1164,4659,1390,431,1,2,4.9,"Decent food, average service.",2023-12-13
1165,3307,1808,381,1,5,2.1,Will definitely recommend to friends.,2022-02-10
1166,2458,1620,352,3,2,1.0,One of my favourite restaurants.,2022-03-13
1167,1850,1150,53,2,5,4.4,"Decent food, average service.",2023-06-07
1168,824,238,81,5,4,4.3,"Average food, nothing special.",2023-03-03
1169,665,310,416,3,2,2.3,Delivery was late but food was good.,2022-02-11
1170,4753,1954,283,3,1,2.1,"Fast delivery, fresh food.",2023-02-19
1171,2700,1590,119,4,1,3.0,Food was not as per menu description.,2022-08-20
1172,1745,1396,165,5,2,2.6,"Decent food, average service.",2023-04-23
1173,192,787,418,1,2,2.6,Hygienic and tasty.,2022-04-06
1174,3775,448,424,2,4,3.9,Portion size could be bigger.,2022-05-31
1175,1112,1000,193,2,2,2.9,Hygienic and tasty.,2023-12-30
1176,919,1038,250,5,3,4.5,"Good quality, reasonable price.",2022-02-25
1177,100,1842,239,4,2,2.6,"Amazing food, will order again!",2022-02-17
1178,1907,1635,494,3,5,3.9,One of my favourite restaurants.,2023-01-02
1179,1657,125,286,2,1,3.9,"Good quality, reasonable price.",2023-09-09
1180,1929,1044,332,4,3,2.2,Food was not as per menu description.,2023-05-08
1181,2305,1312,232,2,3,3.4,Restaurant staff was helpful.,2023-05-06
1182,134,1901,388,4,2,1.2,One of my favourite restaurants.,2022-12-24
1183,3264,1427,55,4,5,2.9,"Good quality, reasonable price.",2023-05-22
1184,4226,1266,420,3,1,2.3,Best biryani in the city!,2023-08-15
1185,2512,1091,461,4,1,1.8,"Amazing food, will order again!",2023-09-06
1186,1216,707,376,3,3,4.6,"Good quality, reasonable price.",2022-08-01
1187,2515,1932,264,1,2,4.1,Delivery was late but food was good.,2022-04-05
1188,2013,1348,479,3,2,3.6,"Very bad experience, food was cold.",2022-04-30
1189,4108,1320,222,2,3,2.6,Loved the paneer dishes.,2023-03-08
1190,1302,1075,481,2,4,3.0,Delivery was late but food was good.,2023-10-26
1191,4009,1908,131,5,3,3.7,Loved the paneer dishes.,2022-07-04
1192,4391,1836,98,5,3,3.1,Excellent taste and packaging.,2022-05-27
1193,2640,1338,140,3,2,4.1,Excellent taste and packaging.,2023-02-23
1194,4924,1879,384,4,3,3.9,Hygienic and tasty.,2022-05-22
1195,4693,1545,199,4,4,3.8,One of my favourite restaurants.,2023-06-04
1196,795,216,204,4,4,4.6,Delivery was late but food was good.,2023-03-10
1197,2855,1864,21,4,4,1.4,"Decent food, average service.",2023-12-13
1198,436,391,138,4,5,3.6,Hygienic and tasty.,2023-05-23
1199,2443,1589,283,5,5,2.0,"Good quality, reasonable price.",2023-10-18
1200,3072,646,329,3,3,4.8,One of my favourite restaurants.,2022-06-30
1201,2989,1739,220,5,5,3.4,Restaurant staff was helpful.,2022-11-28
1202,2931,1014,120,4,5,2.7,Excellent taste and packaging.,2022-10-05
1203,2764,291,83,5,3,3.8,Value for money.,2022-12-29
1204,2969,202,469,1,1,1.0,Value for money.,2023-02-26
1205,3944,1886,146,3,3,2.9,Excellent taste and packaging.,2022-04-23
1206,4686,1186,387,1,5,1.9,Great ambience and service.,2023-05-08
1207,2558,318,217,1,5,1.9,Great ambience and service.,2022-09-20
1208,2582,1434,69,3,5,4.9,Portion size could be bigger.,2023-10-04
1209,1213,126,300,5,5,3.1,Restaurant staff was helpful.,2022-02-18
1210,3393,248,192,2,4,4.1,Restaurant staff was helpful.,2022-01-02
1211,3924,1749,269,5,3,2.9,Great ambience and service.,2023-10-16
1212,3098,1574,385,3,3,1.8,Delivery was late but food was good.,2023-03-30
1213,3947,81,7,4,4,2.6,Loved the paneer dishes.,2023-04-05
1214,2120,1546,119,2,4,2.1,Disappointed with the quality.,2022-11-23
1215,4446,1655,300,2,1,4.1,Excellent taste and packaging.,2022-12-17
1216,4450,113,142,2,1,3.7,Disappointed with the quality.,2022-04-28
1217,2193,237,483,3,3,1.6,"Very bad experience, food was cold.",2022-09-30
1218,4304,1443,223,2,3,1.1,"Too oily, not recommended.",2022-08-04
1219,881,1240,73,5,5,2.9,"Good quality, reasonable price.",2023-04-01
1220,3911,212,271,2,5,2.5,Restaurant staff was helpful.,2022-08-20
1221,201,934,367,1,3,4.6,"Too oily, not recommended.",2022-02-21
1222,2081,988,110,5,4,4.6,Hygienic and tasty.,2022-11-24
1223,819,1336,484,3,1,2.0,"Amazing food, will order again!",2023-06-26
1224,383,1216,286,1,1,2.3,One of my favourite restaurants.,2022-05-27
1225,2964,583,228,5,4,2.8,Will definitely recommend to friends.,2023-12-19
1226,2824,470,92,1,2,3.9,One of my favourite restaurants.,2022-10-16
1227,2251,1094,371,5,2,3.5,Great ambience and service.,2023-09-03
1228,4221,778,81,2,2,1.7,Loved the paneer dishes.,2022-08-21
1229,3342,1312,211,3,3,3.4,"Amazing food, will order again!",2022-09-05
1230,455,921,202,4,3,3.2,"Decent food, average service.",2023-06-07
1231,1960,1815,439,3,2,4.3,"Good quality, reasonable price.",2022-08-29
1232,4698,676,428,1,4,3.5,Value for money.,2023-09-16
1233,215,1781,353,5,5,4.5,"Amazing food, will order again!",2022-07-12
1234,622,1937,3,5,4,3.0,"Too oily, not recommended.",2022-10-28
1235,221,1435,446,2,1,3.6,One of my favourite restaurants.,2022-05-03
1236,3472,1336,26,4,5,4.8,Value for money.,2023-11-28
1237,1339,1477,403,4,5,1.5,Best biryani in the city!,2022-06-30
1238,1595,1276,39,2,1,4.6,Disappointed with the quality.,2023-09-08
1239,4113,1779,281,2,4,3.6,"Decent food, average service.",2023-03-06
1240,3455,392,219,2,3,3.5,"Average food, nothing special.",2023-07-29
1241,65,1068,309,2,1,2.7,Best biryani in the city!,2022-05-17
1242,4781,64,31,3,3,1.7,"Amazing food, will order again!",2023-09-08
1243,425,390,311,5,2,1.5,Excellent taste and packaging.,2022-03-31
1244,1374,1059,120,1,5,4.9,"Amazing food, will order again!",2023-05-23
1245,3509,711,43,3,3,2.1,One of my favourite restaurants.,2023-07-12
1246,4536,87,37,3,1,1.8,Disappointed with the quality.,2023-12-03
1247,841,495,40,5,2,2.8,"Very bad experience, food was cold.",2023-05-03
1248,4003,1078,228,5,1,2.3,"Too oily, not recommended.",2023-03-01
1249,3640,595,327,2,1,1.9,"Fast delivery, fresh food.",2023-11-27
1250,2859,92,271,5,4,4.1,"Amazing food, will order again!",2023-08-15
1251,641,1765,63,5,4,2.5,Portion size could be bigger.,2022-02-13
1252,3574,252,11,2,3,4.9,Value for money.,2022-02-19
1253,1349,1631,57,5,1,1.5,Restaurant staff was helpful.,2023-02-25
1254,416,867,109,2,5,1.2,Restaurant staff was helpful.,2023-04-04
1255,4828,1532,141,5,2,3.9,Great ambience and service.,2022-10-31
1256,4976,221,275,2,5,1.8,Portion size could be bigger.,2022-05-25
1257,2565,1067,37,2,3,4.1,"Fast delivery, fresh food.",2022-10-10
1258,4274,281,451,4,3,1.4,Excellent taste and packaging.,2023-03-07
1259,4938,472,147,4,4,3.3,Portion size could be bigger.,2023-11-06
1260,559,1351,439,2,3,4.8,"Good quality, reasonable price.",2023-05-17
1261,3818,1689,111,2,4,2.3,"Fast delivery, fresh food.",2023-07-15
1262,989,795,71,2,3,4.8,Value for money.,2022-09-18
1263,527,1393,27,3,1,4.4,"Good quality, reasonable price.",2023-01-04
1264,4172,215,153,2,5,4.2,Best biryani in the city!,2022-11-06
1265,1362,681,207,2,1,1.7,Best biryani in the city!,2022-05-06
1266,2447,863,324,1,1,1.5,Great ambience and service.,2023-07-31
1267,56,797,224,4,4,4.7,"Decent food, average service.",2023-07-11
1268,3415,1717,437,5,1,1.3,Disappointed with the quality.,2023-03-08
1269,1781,1960,218,4,5,2.0,"Fast delivery, fresh food.",2023-02-27
1270,2879,1198,292,3,2,3.8,"Too oily, not recommended.",2023-09-08
1271,3343,829,69,3,5,2.6,"Decent food, average service.",2023-01-01
1272,115,1772,491,4,4,4.9,"Fast delivery, fresh food.",2023-03-29
1273,2596,1124,170,3,5,4.0,Great ambience and service.,2022-12-03
1274,1726,1196,150,1,4,1.8,"Amazing food, will order again!",2022-06-16
1275,4553,934,486,5,2,3.2,Delivery was late but food was good.,2023-04-08
1276,1541,551,399,2,2,1.6,Will definitely recommend to friends.,2023-05-12
1277,371,904,418,4,4,4.8,Portion size could be bigger.,2023-03-15
1278,2221,284,240,4,5,3.9,Value for money.,2022-12-11
1279,1713,1135,284,5,4,5.0,"Good quality, reasonable price.",2022-11-10
1280,3421,1798,272,3,5,1.7,"Average food, nothing special.",2022-04-27
1281,1426,129,436,2,5,3.5,Loved the paneer dishes.,2022-08-21
1282,2175,595,8,5,5,2.1,Food was not as per menu description.,2023-08-31
1283,1832,877,181,4,1,1.6,Value for money.,2023-10-21
1284,2715,1047,51,4,3,2.4,Delivery was late but food was good.,2023-03-28
1285,1364,1485,242,1,4,2.2,Excellent taste and packaging.,2023-01-16
1286,2329,725,74,5,4,1.3,Delivery was late but food was good.,2023-06-25
1287,1599,1948,463,3,1,4.6,Great ambience and service.,2023-07-19
1288,3514,1581,284,2,3,2.8,Loved the paneer dishes.,2022-12-22
1289,1524,1371,195,5,5,4.2,"Amazing food, will order again!",2023-09-20
1290,4983,547,256,1,2,4.3,Will definitely recommend to friends.,2022-03-27
1291,3398,1819,250,2,3,1.2,Loved the paneer dishes.,2022-04-20
1292,55,1624,110,4,1,4.7,Great ambience and service.,2023-12-30
1293,4725,3,69,3,4,2.2,"Good quality, reasonable price.",2022-01-15
1294,489,1452,444,1,4,1.6,Hygienic and tasty.,2023-12-17
1295,865,996,377,5,4,4.4,Value for money.,2023-03-15
1296,3352,1425,478,1,4,1.0,"Decent food, average service.",2023-06-21
1297,2893,1663,148,1,4,3.9,"Very bad experience, food was cold.",2022-10-19
1298,2891,1350,110,4,3,4.6,Disappointed with the quality.,2022-12-28
1299,284,1663,167,5,3,4.2,Loved the paneer dishes.,2022-10-13
1300,3734,820,94,1,1,4.8,Best biryani in the city!,2023-04-08
1301,3903,424,301,5,4,1.3,Great ambience and service.,2023-02-25
1302,4326,1458,306,2,2,3.3,Hygienic and tasty.,2023-07-31
1303,3498,418,63,5,2,2.5,"Good quality, reasonable price.",2023-03-27
1304,2052,965,253,2,2,2.8,Best biryani in the city!,2022-03-22
1305,842,1273,204,4,5,3.9,Loved the paneer dishes.,2022-12-03
1306,4246,963,308,5,1,1.6,"Too oily, not recommended.",2023-02-10
1307,1796,1479,298,1,1,1.5,Excellent taste and packaging.,2023-05-31
1308,3432,263,69,4,1,3.2,Disappointed with the quality.,2023-12-16
1309,2434,1391,99,5,1,3.3,"Amazing food, will order again!",2022-03-05
1310,350,638,265,1,1,2.2,"Fast delivery, fresh food.",2023-11-19
1311,759,1087,111,1,4,1.9,Delivery was late but food was good.,2023-12-01
1312,816,131,244,5,1,3.5,Disappointed with the quality.,2023-09-11
1313,3042,867,434,3,5,4.5,"Average food, nothing special.",2022-05-27
1314,220,460,214,3,4,3.5,Loved the paneer dishes.,2022-11-22
1315,2372,1334,203,2,1,2.0,"Fast delivery, fresh food.",2023-06-17
1316,3302,1748,172,5,3,1.3,"Good quality, reasonable price.",2023-12-11
1317,141,387,96,1,3,4.5,Hygienic and tasty.,2023-09-10
1318,4199,1739,487,1,3,1.0,"Decent food, average service.",2023-04-25
1319,4310,695,262,3,2,1.5,Value for money.,2022-02-18
1320,2632,1337,260,4,2,2.7,"Too oily, not recommended.",2023-10-11
1321,3717,637,424,1,3,2.0,One of my favourite restaurants.,2022-11-20
1322,3890,212,95,2,1,1.4,Restaurant staff was helpful.,2022-02-25
1323,4280,136,367,1,5,3.6,Hygienic and tasty.,2023-03-30
1324,3975,298,277,5,1,4.8,"Fast delivery, fresh food.",2023-09-26
1325,656,1437,86,2,1,3.4,Disappointed with the quality.,2023-07-23
1326,1247,1710,292,3,3,1.3,One of my favourite restaurants.,2023-10-06
1327,826,110,278,3,3,1.5,Great ambience and service.,2022-01-10
1328,1143,1117,235,2,4,4.9,Great ambience and service.,2022-03-23
1329,2573,1693,251,3,5,1.4,Disappointed with the quality.,2022-04-20
1330,4103,1218,207,1,3,3.3,One of my favourite restaurants.,2022-11-23
1331,606,797,321,5,5,3.0,"Fast delivery, fresh food.",2022-06-01
1332,2019,1845,332,4,2,2.7,Portion size could be bigger.,2022-09-24
1333,270,233,287,2,5,2.4,Loved the paneer dishes.,2022-07-15
1334,547,935,405,2,1,3.2,"Too oily, not recommended.",2022-12-04
1335,4410,112,405,4,2,4.7,"Amazing food, will order again!",2022-11-28
1336,25,712,31,2,2,2.8,Disappointed with the quality.,2023-03-31
1337,1233,935,32,5,2,1.3,Loved the paneer dishes.,2022-12-07
1338,1191,1147,334,2,2,4.2,"Fast delivery, fresh food.",2022-01-02
1339,667,1573,405,2,2,4.8,Excellent taste and packaging.,2023-06-13
1340,3675,1861,42,5,1,3.2,Loved the paneer dishes.,2022-01-20
1341,4074,1440,338,2,2,1.2,One of my favourite restaurants.,2023-04-23
1342,3724,1942,8,5,4,3.0,Best biryani in the city!,2023-05-02
1343,3762,413,46,1,5,1.1,Best biryani in the city!,2023-05-18
1344,2167,854,176,1,2,1.8,Will definitely recommend to friends.,2023-03-22
1345,1913,1000,1,4,3,1.2,Excellent taste and packaging.,2023-08-26
1346,1391,425,253,3,5,2.0,Value for money.,2022-01-05
1347,3928,747,251,2,5,3.9,Best biryani in the city!,2023-06-07
1348,2163,610,94,5,3,5.0,Best biryani in the city!,2022-11-26
1349,1048,943,337,3,2,3.7,"Amazing food, will order again!",2023-09-01
1350,4720,1965,213,4,2,1.3,"Very bad experience, food was cold.",2022-09-06
1351,688,1733,286,1,4,1.6,Disappointed with the quality.,2023-10-22
1352,1023,108,131,4,5,4.2,"Too oily, not recommended.",2023-03-28
1353,4181,1394,453,1,2,3.5,One of my favourite restaurants.,2022-06-19
1354,4279,549,389,1,4,3.0,Loved the paneer dishes.,2022-09-22
1355,3048,1861,454,3,3,3.6,Restaurant staff was helpful.,2022-11-03
1356,2272,1424,149,3,1,3.7,Portion size could be bigger.,2023-05-27
1357,3516,165,448,4,1,2.5,Value for money.,2022-04-07
1358,592,493,351,1,4,4.5,Best biryani in the city!,2022-10-10
1359,4993,1432,244,4,4,1.1,Portion size could be bigger.,2023-10-07
1360,3625,1251,426,4,2,4.6,Portion size could be bigger.,2023-11-14
1361,4790,1915,58,1,2,1.1,Value for money.,2022-09-05
1362,1783,1710,329,4,4,3.2,Great ambience and service.,2022-02-03
1363,3298,171,373,3,2,1.6,Best biryani in the city!,2023-11-04
1364,4348,589,298,2,3,4.8,"Fast delivery, fresh food.",2023-02-17
1365,4675,1472,488,4,4,4.1,One of my favourite restaurants.,2022-10-08
1366,2727,1199,286,4,5,1.3,"Average food, nothing special.",2022-03-26
1367,4276,1632,36,4,3,1.2,"Average food, nothing special.",2022-09-12
1368,4939,1455,284,4,4,2.8,"Decent food, average service.",2023-05-25
1369,2429,130,25,3,1,4.6,"Good quality, reasonable price.",2022-12-21
1370,1154,1391,44,3,3,4.7,"Decent food, average service.",2022-02-23
1371,1948,1702,30,3,2,4.4,Best biryani in the city!,2022-08-29
1372,327,219,139,2,5,3.9,"Decent food, average service.",2022-07-19
1373,3674,760,300,5,1,4.2,Food was not as per menu description.,2023-10-21
1374,3209,1416,424,2,3,4.9,Will definitely recommend to friends.,2023-03-11
1375,3380,136,431,1,4,3.7,Delivery was late but food was good.,2023-02-17
1376,4318,395,459,4,3,2.9,Hygienic and tasty.,2022-09-02
1377,3487,1530,87,2,2,4.7,Portion size could be bigger.,2023-02-22
1378,2039,86,194,3,1,3.9,Excellent taste and packaging.,2023-08-02
1379,963,387,169,3,5,3.7,"Amazing food, will order again!",2022-04-06
1380,2904,1516,276,1,3,3.5,"Average food, nothing special.",2022-10-04
1381,2672,1122,335,2,1,1.2,"Fast delivery, fresh food.",2022-10-25
1382,3852,1184,58,4,5,4.6,Great ambience and service.,2022-12-08
1383,3923,1300,68,5,1,4.9,Restaurant staff was helpful.,2023-06-18
1384,1872,1728,73,1,5,4.4,"Too oily, not recommended.",2023-08-29
